伝票番号,明細番号,要求明細番号,営業日付,開店回数,店舗コード,店舗名,明細区分,商品コード,バーコード,商品名,仕入先名,部門名,分類１名,原価,商品管理区分,標準金額,標準税額,税率,販売金額,販売税額,数量,小計金額,小計税額,P/S区分,按分後金額,按分後税額,値引区分,部門販売フラグ,免税用商品区分,軽減税率対象品,伝票引除外,売上報告控除区分,(伝)現金,(伝)クレジット,(伝)売掛,(伝)その他,登録日時
4296836,4,4,20260203,1,01001052,FUNイオンモール四條畷,0,1110149022010,2900000194632,450722ﾑﾗﾗﾒｼｼｭｳPK,株式会社FUSION,TC,BLACK,1250.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,14108,2026/02/03 18:11:28
4296836,5,5,20260203,1,01001052,FUNイオンモール四條畷,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,14108,2026/02/03 18:11:28
4296835,1,1,20260203,1,01001056,FUNイオンモール岡山,0,1508122015132,2900000184503,24AW028-2ﾁｪｯｸﾐﾆSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,IV,1080.00,1,1999,199,10,1999,199,1,1999,199,1,2198,199,0,0,0,0,0,0,0,0,0,2200,2026/02/03 18:08:12
4296834,1,1,20260203,1,01001043,FUNららぽーと愛知東郷,0,1104132041420,2900000189645,30563ﾘﾌﾞｸﾛｽKT,株式会社エッグシェル,TC,PBJ,740.00,1,2599,259,10,2599,259,1,2599,259,1,2859,260,0,0,0,0,0,0,0,0,0,7718,2026/02/03 18:06:19
4296834,2,2,20260203,1,01001043,FUNららぽーと愛知東郷,0,1508049012130,2900000165199,10770ｽﾄｰﾝﾁｭｰﾙSK,株式会社パンプキン,ガーリー,IV,1080.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,7718,2026/02/03 18:06:19
4296834,3,3,20260203,1,01001043,FUNららぽーと愛知東郷,0,1504014009940,2900000191105,215959ﾊﾞｲｶﾗｰﾍﾟﾌﾟﾗﾑKT,サンフォード株式会社,ガーリー,CG,1140.00,1,1399,139,10,1399,139,1,1399,139,1,1539,140,0,0,0,0,0,0,0,0,0,7718,2026/02/03 18:06:19
4296834,4,4,20260203,1,01001043,FUNららぽーと愛知東郷,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,7718,2026/02/03 18:06:19
4296833,1,1,20260203,1,01001047,FUNラゾーナ川崎プラザ,0,1508049015312,2900000189171,10876-1ﾂｲｰﾄﾞﾋﾞｯﾄSK,株式会社パンプキン,ガーリー,BROWN,1100.00,1,799,79,10,799,79,1,799,79,1,878,79,0,0,0,0,0,0,0,0,0,1000,2026/02/03 18:03:39
4296830,1,1,20260203,1,01001036,FUNイオンレイクタウン,0,1104050189130,2900000191211,TGDK415ﾌｰﾄﾞﾌｧｰKT(F),株式会社トップ,TC,IV,1350.00,1,1599,159,10,1599,159,1,1599,159,1,1407,127,0,0,0,0,0,0,0,0,0,1429,2026/02/03 18:03:59
4296830,2,2,20260203,1,01001036,FUNイオンレイクタウン,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,1,0,0,0,0,1429,2026/02/03 18:03:59
4296828,1,1,20260203,1,01001008,FUN柏,0,1501022019130,2900000191464,37108TNﾘﾎﾞﾝｶﾞﾗOP,株式会社谷口企画,ガーリー,IV,1380.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,4000,2026/02/03 18:01:24
4296827,1,1,20260203,1,01001009,FUN千葉C-one,0,110912309471A04,2900000173194,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BLUE,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,17617,2026/02/03 18:02:07
4296827,2,2,20260203,1,01001009,FUN千葉C-one,0,1103120055010,2900000181700,247217ﾌｧｰﾂｷFﾚｻﾞｰJK,株式会社ワンズアーク,TC,BLACK,1980.00,1,5599,559,10,5599,559,1,5599,559,1,6158,559,0,0,0,0,0,0,0,0,0,17617,2026/02/03 18:02:07
4296827,3,3,20260203,1,01001009,FUN千葉C-one,0,1507022013120,2900000194311,37011TNﾏﾙﾁﾌﾘﾙBL,株式会社谷口企画,ガーリー,OFF,1140.00,1,3399,339,10,3399,339,1,3399,339,1,3739,340,0,0,0,0,0,0,0,0,0,17617,2026/02/03 18:02:07
4296827,4,4,20260203,1,01001009,FUN千葉C-one,0,1501049042010,2900000193284,22314ﾏｰﾒｲﾄﾞｼﾞｬﾝｽｶ,株式会社パンプキン,ガーリー,BLACK,1490.00,1,3999,399,10,3999,399,1,3999,399,1,4399,400,0,0,0,0,0,0,0,0,0,17617,2026/02/03 18:02:07
4296827,5,5,20260203,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,17617,2026/02/03 18:02:07
4296824,1,1,20260203,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1110122012910,2900000190863,115KJ631ﾅﾝﾊﾞﾘﾝｸﾞﾄﾚｰﾅｰ,株式会社ＴｒｅｅＴｕｍｂｏ,TC,GRAY,1130.00,1,1999,199,10,1999,199,1,1999,199,1,2199,200,0,0,0,0,0,0,0,0,0,10100,2026/02/03 17:56:00
4296824,2,2,20260203,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,10100,2026/02/03 17:56:00
4296824,3,3,20260203,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1508049020013,2900000193215,36271ｻｲﾄﾞWﾍﾞﾙﾄSK,株式会社パンプキン,ガーリー,BLACK,1130.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,10100,2026/02/03 17:56:00
4296824,4,4,20260203,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1110117073910,2900000189553,4859609ﾗﾒﾛｺﾞｼﾞｯﾌﾟPK,マディ株式会社,TC,GRAY,1310.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,10100,2026/02/03 17:56:00
4296823,1,1,20260203,1,01001009,FUN千葉C-one,0,1103108099250,2900000175440,325755ﾌｧｲﾊﾞｰﾀﾞｳﾝJK(F),ＢＬＩＳＴ株式会社,TC,GD,1720.00,1,1599,159,10,1599,159,1,1599,159,1,1758,159,0,0,0,0,0,0,0,0,0,2091,2026/02/03 17:58:06
4296823,2,2,20260203,1,01001009,FUN千葉C-one,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,2091,2026/02/03 17:58:06
4296822,1,1,20260203,1,01001008,FUN柏,0,1109117031650,2900000188914,4859563ﾁｪｰﾝﾂｷｽｳｪｯﾄPT,マディ株式会社,TC,Camouflage,1150.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,3770,2026/02/03 17:58:13
4296822,2,2,20260203,1,01001008,FUN柏,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,3770,2026/02/03 17:58:13
4296822,3,3,20260203,1,01001008,FUN柏,0,1110150018130,2900000188594,4251020ﾋｮｳﾛｺﾞﾍﾞﾃｨPK,株式会社リブラボ,TC,IV,1400.00,1,1799,179,10,1799,179,1,1799,179,1,1978,179,0,0,0,0,0,0,0,0,0,3770,2026/02/03 17:58:13
4296820,1,1,20260203,1,01001054,FUNエミテラス所沢,0,1105122017120,2900000192850,116KJ003ｽﾄｰﾝﾛｺﾞﾘﾌﾞCS,株式会社ＴｒｅｅＴｕｍｂｏ,TC,OFF,730.00,1,2399,239,10,2399,239,1,2399,239,1,2638,239,0,0,0,0,0,0,0,0,0,5000,2026/02/03 17:55:53
4296820,2,2,20260203,1,01001054,FUNエミテラス所沢,0,9998998011112,2900000103818,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞS,その他,***,WH,7.00,0,10,1,10,10,1,1,10,1,1,11,1,0,0,0,0,0,0,0,0,0,5000,2026/02/03 17:55:53
4296819,1,1,20260203,1,01001038,FUNららぽーと海老名,0,1109149001013,2900000194588,450723ﾑﾗﾗﾒｽｳｪｯﾄPT,株式会社FUSION,TC,BLACK,950.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,5000,2026/02/03 17:56:38
4296818,1,1,20260203,1,01001049,FUNイオンモール幕張新都心,0,110912309407A24,2900000173033,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BK*WH,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3298,2026/02/03 17:49:06
4296817,1,1,20260203,1,01001047,FUNラゾーナ川崎プラザ,0,1502124001910,2900000192690,80995ｴﾘﾋﾞｼﾞｭCD,株式会社アンシェル,ガーリー,GRAY,1270.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,3517,2026/02/03 17:47:51
4296817,2,2,20260203,1,01001047,FUNラゾーナ川崎プラザ,0,1104050189130,2900000191211,TGDK415ﾌｰﾄﾞﾌｧｰKT(F),株式会社トップ,TC,IV,1350.00,1,1599,159,10,1599,159,1,1599,159,1,1758,159,0,0,0,0,0,0,0,0,0,3517,2026/02/03 17:47:51
4296816,1,1,20260203,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1508122017010,2900000193796,T6019ﾌﾘﾙSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BLACK,1170.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3298,2026/02/03 17:52:18
4296815,1,1,20260203,1,01001050,FUNイオンモール各務原,0,1105122017940,2900000192874,116KJ003ｽﾄｰﾝﾛｺﾞﾘﾌﾞCS,株式会社ＴｒｅｅＴｕｍｂｏ,TC,CG,730.00,1,2399,239,10,2399,239,1,2399,239,1,2638,239,0,0,0,0,0,0,0,0,0,2660,2026/02/03 17:53:08
4296815,2,2,20260203,1,01001050,FUNイオンモール各務原,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,2660,2026/02/03 17:53:08
4296814,1,1,20260203,1,01001008,FUN柏,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,10000,2026/02/03 17:53:04
4296814,2,2,20260203,1,01001008,FUN柏,0,1508122016012,2900000192737,T6016ﾁｪｯｸﾌﾘﾙﾐﾆSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BLACK,1175.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,10000,2026/02/03 17:53:04
4296814,3,3,20260203,1,01001008,FUN柏,0,1505122022010,2900000192812,116KJ002ﾎﾞﾀﾝｵﾌｼｮﾙCS,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BLACK,770.00,1,2399,239,10,2399,239,1,2399,239,1,2639,240,0,0,0,0,0,0,0,0,0,10000,2026/02/03 17:53:04
4296811,1,1,20260203,1,01001053,FUNイオンモール高崎,0,1508117003132,2900000185296,4852052ｽｴﾎﾟﾝﾋﾞｯﾄﾏｰﾒｲﾄﾞSK,マディ株式会社,ガーリー,IV,1100.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,7729,2026/02/03 17:47:11
4296811,2,2,20260203,1,01001053,FUNイオンモール高崎,0,1109050049653,2900000185968,TGDK394ｶﾓﾌﾗﾜｲﾄﾞPT,株式会社トップ,TC,Camouflage,1050.00,1,1999,199,10,1999,199,1,1999,199,1,2199,200,0,0,0,0,0,0,0,0,0,7729,2026/02/03 17:47:11
4296811,3,3,20260203,1,01001053,FUNイオンモール高崎,0,1110014092010,2900000190979,2285898ﾌｧｰｼｮｰﾄPK,サンフォード株式会社,TC,BLACK,1300.00,1,1999,199,10,1999,199,1,1999,199,1,2199,200,0,0,0,0,0,0,0,0,0,7729,2026/02/03 17:47:11
4296811,4,4,20260203,1,01001053,FUNイオンモール高崎,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,7729,2026/02/03 17:47:11
4296810,1,1,20260203,1,01001050,FUNイオンモール各務原,0,1508049016942,2900000189867,36101-1ｺｰﾙﾃﾝﾐﾆSK,株式会社パンプキン,ガーリー,CG,1130.00,1,999,99,10,999,99,1,999,99,1,1099,100,0,0,0,0,0,0,0,0,0,2670,2026/02/03 17:48:15
4296810,2,2,20260203,1,01001050,FUNイオンモール各務原,0,1504157004940,2900000191860,fun-0010ﾋﾞｼﾞｭｹｰﾌﾞﾙKT,株式会社feast,ガーリー,CG,1130.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,2670,2026/02/03 17:48:15
4296810,3,3,20260203,1,01001050,FUNイオンモール各務原,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,2670,2026/02/03 17:48:15
4296809,1,1,20260203,1,01001009,FUN千葉C-one,0,1504149022130,2900000191631,450702ﾓｰﾙｹｰﾌﾞﾙﾆｯﾄPK,株式会社FUSION,ガーリー,IV,1400.00,1,1599,159,10,1599,159,1,1599,159,1,1758,159,0,0,0,0,0,0,0,0,0,1780,2026/02/03 17:49:01
4296809,2,2,20260203,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,1780,2026/02/03 17:49:01
4296808,1,1,20260203,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5079,2026/02/03 17:46:39
4296808,2,2,20260203,1,01001009,FUN千葉C-one,0,1515140010133,2900000181915,TR6270ｽﾄﾚｯﾁｼｮｰﾄﾌﾞｰﾂ,株式会社東照,ガーリー,IV,1550.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,5079,2026/02/03 17:46:39
4296808,3,3,20260203,1,01001009,FUN千葉C-one,0,1508117003132,2900000185296,4852052ｽｴﾎﾟﾝﾋﾞｯﾄﾏｰﾒｲﾄﾞSK,マディ株式会社,ガーリー,IV,1100.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,5079,2026/02/03 17:46:39
4296807,1,1,20260203,1,01001049,FUNイオンモール幕張新都心,0,1504157004130,2900000191839,fun-0010ﾋﾞｼﾞｭｹｰﾌﾞﾙKT,株式会社feast,ガーリー,IV,1130.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,1560,2026/02/03 17:38:04
4296807,2,2,20260203,1,01001049,FUNイオンモール幕張新都心,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,1560,2026/02/03 17:38:04
4296806,1,1,20260203,1,01001056,FUNイオンモール岡山,0,1502080012910,2900000191938,TR-0328ﾏﾙﾁｳｪｲCD,株式会社ケイスタイル,ガーリー,GRAY,1380.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,7257,2026/02/03 17:41:33
4296806,2,2,20260203,1,01001056,FUNイオンモール岡山,0,1502014002130,2900000191013,216077ｴﾘﾚｰｽCD,サンフォード株式会社,ガーリー,IV,1160.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,7257,2026/02/03 17:41:33
4296804,1,1,20260203,1,01001053,FUNイオンモール高崎,0,1502014005730,2900000192942,216078ﾗﾒﾂｲｰﾄﾞCD,サンフォード株式会社,ガーリー,SAX,1160.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,9038,2026/02/03 17:40:23
4296804,2,2,20260203,1,01001053,FUNイオンモール高崎,0,1511122010014,2900000184572,115KJ486ﾚｰｽﾏﾙﾁｳｪｲｷｬﾐ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BLACK,625.00,1,1799,179,10,1799,179,1,1799,179,1,1979,180,0,0,0,0,0,0,0,0,0,9038,2026/02/03 17:40:23
4296804,3,3,20260203,1,01001053,FUNイオンモール高崎,0,1508049012010,2900000165182,10770ｽﾄｰﾝﾁｭｰﾙSK,株式会社パンプキン,ガーリー,BLACK,1080.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,9038,2026/02/03 17:40:23
4296804,4,4,20260203,1,01001053,FUNイオンモール高崎,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,9038,2026/02/03 17:40:23
4296803,1,1,20260203,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5079,2026/02/03 17:43:01
4296803,2,2,20260203,1,01001009,FUN千葉C-one,0,1504080024910,2900000191969,TR-0330ｹｰﾌﾞﾙﾌｰﾄﾞKT,株式会社ケイスタイル,ガーリー,GRAY,1180.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,5079,2026/02/03 17:43:01
4296803,3,3,20260203,1,01001009,FUN千葉C-one,0,1502124001130,2900000192683,80995ｴﾘﾋﾞｼﾞｭCD,株式会社アンシェル,ガーリー,IV,1270.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,5079,2026/02/03 17:43:01
4296802,1,1,20260203,1,01001008,FUN柏,0,1109123100012,2900000192232,F-0203ｽﾄﾚｰﾄPT,株式会社フラワージーンズ,TC,BLACK,1350.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,6157,2026/02/03 17:44:49
4296802,2,2,20260203,1,01001008,FUN柏,0,1110014092010,2900000190979,2285898ﾌｧｰｼｮｰﾄPK,サンフォード株式会社,TC,BLACK,1300.00,1,1999,199,10,1999,199,1,1999,199,1,2199,200,0,0,0,0,0,0,0,0,0,6157,2026/02/03 17:44:49
4296801,1,1,20260203,1,01001036,FUNイオンレイクタウン,0,1115147023313,2900000182776,2288TRﾛﾝｸﾞﾌﾞｰﾂ,株式会社LEON,TC,BROWN,2150.00,1,1599,159,10,1599,159,1,1599,159,1,1758,159,0,0,0,0,0,0,0,0,0,2001,2026/02/03 17:40:45
4296801,2,2,20260203,1,01001036,FUNイオンレイクタウン,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,2001,2026/02/03 17:40:45
4296800,1,1,20260203,1,01001054,FUNエミテラス所沢,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3320,2026/02/03 17:44:13
4296800,2,2,20260203,1,01001054,FUNエミテラス所沢,0,110912309409A03,2900000173088,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BK系,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3320,2026/02/03 17:44:13
4296799,1,1,20260203,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5000,2026/02/03 17:38:11
4296799,2,2,20260203,1,01001009,FUN千葉C-one,0,1104117005940,2900000193406,4860063ｼﾞｯﾌﾟﾎﾙﾀｰKT,マディ株式会社,TC,CG,990.00,1,2799,279,10,2799,279,1,2799,279,1,3078,279,0,0,0,0,0,0,0,0,0,5000,2026/02/03 17:38:11
4296798,1,1,20260203,1,01001009,FUN千葉C-one,0,1109050046794,2900000187252,TGDK375ﾀﾞﾒｰｼﾞﾚｰｽPT,株式会社トップ,TC,BL系,1350.00,1,1599,159,10,1599,159,1,1599,159,1,1758,159,0,0,0,0,0,0,0,0,0,2060,2026/02/03 17:36:22
4296797,1,1,20260203,1,01001036,FUNイオンレイクタウン,0,1109123074714,2900000160552,F-0101DｽﾄﾚｰﾄﾍﾞﾙﾄPT,株式会社フラワージーンズ,TC,BLUE,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3298,2026/02/03 17:37:56
4296796,1,1,20260203,1,01001008,FUN柏,0,1505049004010,2900000190207,36179ﾄﾞｯﾄｷｬﾐAS,株式会社パンプキン,ガーリー,BLACK,1350.00,1,1999,199,10,1999,199,1,1999,199,1,2198,199,0,0,0,0,0,0,0,0,0,5220,2026/02/03 17:39:37
4296796,2,2,20260203,1,01001008,FUN柏,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5220,2026/02/03 17:39:37
4296795,1,1,20260203,1,01001038,FUNららぽーと海老名,0,1505050004910,2900000193031,TGSS317ﾊﾅｶﾞﾗｷｬﾐAS,株式会社トップ,ガーリー,GRAY,1050.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3298,2026/02/03 17:38:08
4296794,1,1,20260203,1,01001047,FUNラゾーナ川崎プラザ,0,1113050062010,2900000181410,TGDK379ﾀﾞﾌﾞﾙﾎﾟｹｯﾄﾊﾞｯｸ,株式会社トップ,TC,BLACK,1150.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3300,2026/02/03 17:38:07
4296793,1,1,20260203,1,01001047,FUNラゾーナ川崎プラザ,0,1105050205910,2900000192805,TGDK420ﾌｧｰｵﾌｼｮﾙPO,株式会社トップ,TC,GRAY,1080.00,1,999,99,10,999,99,1,999,99,1,1098,99,0,0,0,0,0,0,0,0,0,1150,2026/02/03 17:35:17
4296793,2,2,20260203,1,01001047,FUNラゾーナ川崎プラザ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,1150,2026/02/03 17:35:17
4296792,1,1,20260203,1,01001047,FUNラゾーナ川崎プラザ,0,1104145015910,2900000183513,240126ﾛｺﾞﾀﾞﾒｰｼﾞKT,株式会社クロスツー,TC,GRAY,1100.00,1,999,99,10,999,99,1,999,99,1,1099,100,0,0,0,0,0,0,0,0,0,3000,2026/02/03 17:32:14
4296792,2,2,20260203,1,01001047,FUNラゾーナ川崎プラザ,0,1104050050130,2900000189003,TGDK407ﾌｰﾄﾞﾛｺﾞKT,株式会社トップ,TC,IV,1130.00,1,999,99,10,999,99,1,999,99,1,1098,99,0,0,0,0,0,0,0,0,0,3000,2026/02/03 17:32:14
4296792,3,3,20260203,1,01001047,FUNラゾーナ川崎プラザ,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,3000,2026/02/03 17:32:14
4296790,1,1,20260203,1,01001053,FUNイオンモール高崎,0,1508049043420,2900000193314,22324ﾚｰｽｷﾘｶｴOP,株式会社パンプキン,ガーリー,PBJ,1630.00,1,4599,459,10,4599,459,1,4599,459,1,5058,459,0,0,0,0,0,0,0,0,0,8819,2026/02/03 17:30:23
4296790,2,2,20260203,1,01001053,FUNイオンモール高崎,0,1502014005130,2900000192928,216078ﾗﾒﾂｲｰﾄﾞCD,サンフォード株式会社,ガーリー,IV,1160.00,1,3399,339,10,3399,339,1,3399,339,1,3739,340,0,0,0,0,0,0,0,0,0,8819,2026/02/03 17:30:23
4296790,3,3,20260203,1,01001053,FUNイオンモール高崎,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,8819,2026/02/03 17:30:23
4296789,1,1,20260203,1,01001050,FUNイオンモール各務原,0,1507122016910,2900000193772,T6018ﾄﾞｯｷﾝｸﾞﾘﾎﾞﾝBL,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,GRAY,1250.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,10109,2026/02/03 17:34:28
4296789,2,2,20260203,1,01001050,FUNイオンモール各務原,0,1508122017910,2900000193802,T6019ﾌﾘﾙSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,GRAY,1170.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,10109,2026/02/03 17:34:28
4296789,3,3,20260203,1,01001050,FUNイオンモール各務原,0,1508122015314,2900000190443,24AW028-2ﾁｪｯｸﾐﾆSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BROWN,1080.00,1,1999,199,10,1999,199,1,1999,199,1,2199,200,0,0,0,0,0,0,0,0,0,10109,2026/02/03 17:34:28
4296789,4,4,20260203,1,01001050,FUNイオンモール各務原,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,10109,2026/02/03 17:34:28
